Student ID,First Name,Last Name,Year of Enrollment,Year of Graduation,Dropout Year,Major,SAT Scores,Household Income,Pell Grant Status,White
2763,Tom,Brown,2006,,,STEM,1266,66554,0,1
2764,Mike,Smith,2020,2024,,Non-STEM,1149,13770,1,0
2765,Tom,Smith,2001,,2004,STEM,1090,71395,0,1
2766,Jane,Smith,2020,,,STEM,802,19114,1,0
2767,Mike,Brown,2001,,2002,Non-STEM,1481,75737,0,1
2768,John,Smith,2003,,,STEM,1126,62301,0,0
2769,Mike,Smith,2016,,2019,Non-STEM,1113,8485,1,1
2770,Mike,Jones,2023,,2026,Non-STEM,688,53148,1,0
2771,Sara,Jones,2013,2017,,Non-STEM,987,92563,0,0
2772,Jane,Miller,2000,,2002,Non-STEM,1140,83531,0,1
2773,Jane,Jones,2019,,,STEM,945,118249,0,0
2774,Sara,Miller,2001,2005,,Non-STEM,1370,73407,0,1
2775,Jane,Williams,2007,2011,,STEM,907,52394,1,0
2776,Sara,Johnson,2019,,2022,Non-STEM,893,98822,0,0
2777,Sara,Johnson,2014,2018,,Non-STEM,1306,86464,0,0
2778,Mike,Williams,2010,,2012,STEM,1259,101822,0,0
2779,Jane,Williams,2022,2026,,Non-STEM,1350,77988,0,1
2780,Sara,Miller,2010,,2012,Non-STEM,1101,134753,0,0
2781,John,Williams,2012,,,STEM,765,58734,1,1
2782,Jane,Miller,2004,,,STEM,1076,37930,1,0
2783,Tom,Miller,2008,2012,,Non-STEM,993,87872,0,1
2784,John,Brown,2011,,,Non-STEM,1316,36884,1,0
2785,Sara,Jones,2017,2021,,STEM,1005,85276,0,1
2786,Mike,Johnson,2020,2024,,Non-STEM,1302,60961,0,1
2787,John,Brown,2010,,,Non-STEM,957,59111,1,1
2788,Tom,Johnson,2017,,2018,Non-STEM,1049,27191,1,0
2789,Alice,Smith,2014,,2015,STEM,937,56286,1,1
2790,Jane,Brown,2002,2006,,Non-STEM,1030,106281,0,1
2791,Sara,Smith,2012,,2013,STEM,1344,45768,1,0
2792,Mike,Smith,2000,2004,,Non-STEM,1386,97273,0,1
2793,Sara,Brown,2023,2027,,Non-STEM,1298,88416,0,1
2794,John,Jones,2015,,,Non-STEM,1044,116861,0,0
2795,Alice,Smith,2012,,2015,STEM,1339,75374,0,0
2796,Mike,Miller,2015,,2018,STEM,890,90914,0,1
2797,Alice,Jones,2002,2006,,STEM,958,16228,1,1
2798,John,Smith,2008,,,Non-STEM,1260,70860,0,1
2799,Mike,Johnson,2019,,2021,Non-STEM,1302,35038,1,0
2800,Mike,Smith,2002,,,Non-STEM,1352,96064,0,0
2801,Jane,Jones,2016,2020,,STEM,1319,68430,0,1
2802,Jane,Smith,2018,2022,,Non-STEM,1109,73708,0,0
2803,Jane,Miller,2019,2023,,Non-STEM,1409,86378,0,0
2804,Sara,Smith,2001,2005,,STEM,765,30254,1,0
2805,Jane,Miller,2023,2027,,STEM,543,69554,0,0
2806,Mike,Smith,2002,,2004,STEM,1267,84752,0,1
2807,Jane,Williams,2014,,2016,STEM,1225,82359,0,0
2808,John,Brown,2002,,2005,STEM,1277,15451,1,1
2809,Alice,Williams,2000,,,Non-STEM,1096,41720,1,0
2810,Jane,Smith,2008,,,STEM,1091,25350,1,0
2811,Alice,Miller,2013,,2014,STEM,925,88744,0,1
2812,Tom,Brown,2010,,2012,STEM,803,33344,1,1
2813,John,Miller,2001,2005,,STEM,777,34828,1,0
2814,Sara,Brown,2014,,2015,STEM,1008,71683,0,1
2815,John,Jones,2008,,2011,Non-STEM,1343,104000,0,0
2816,John,Miller,2023,,2026,STEM,899,73841,0,0
2817,Jane,Smith,2020,,2022,STEM,1313,61201,0,1
2818,Tom,Brown,2004,2008,,Non-STEM,979,121542,0,1
2819,Jane,Smith,2018,2022,,STEM,1089,59115,1,0
2820,John,Johnson,2020,2024,,STEM,834,56809,1,1
2821,Sara,Brown,2013,,2016,STEM,1204,49973,1,1
2822,John,Williams,2013,,,Non-STEM,988,131238,0,1
2823,Mike,Jones,2004,,,STEM,1117,68111,0,0
2824,Sara,Brown,2004,,2005,Non-STEM,1275,76116,0,0
2825,Mike,Miller,2015,2019,,STEM,1194,110259,0,1
2826,Sara,Williams,2020,2024,,STEM,859,120812,0,1
2827,John,Miller,2022,,2025,Non-STEM,1474,95571,0,1
2828,Sara,Williams,2021,2025,,Non-STEM,959,107242,0,0
2829,John,Brown,2016,2020,,Non-STEM,556,36484,1,1
2830,Alice,Williams,2021,,2023,Non-STEM,879,619,1,0
2831,Tom,Williams,2012,2016,,STEM,1169,79180,0,0
2832,Sara,Smith,2015,,,STEM,871,55861,1,1
2833,Sara,Smith,2020,,2023,STEM,998,92658,0,1
2834,John,Williams,2021,2025,,STEM,1264,55151,1,1
2835,Alice,Miller,2021,2025,,STEM,1325,61128,0,1
2836,Mike,Brown,2008,2012,,Non-STEM,1120,76033,0,1
2837,Tom,Miller,2010,2014,,STEM,812,72051,0,1
2838,Sara,Miller,2011,,2012,STEM,1277,45449,1,1
2839,Sara,Miller,2009,,2011,Non-STEM,1362,146765,0,0
2840,Tom,Johnson,2004,2008,,STEM,789,64797,0,1
2841,Alice,Brown,2004,,,STEM,1206,49123,1,1
2842,Mike,Smith,2003,2007,,STEM,1225,103996,0,1
2843,Mike,Smith,2015,2019,,STEM,732,137382,0,1
2844,Tom,Jones,2023,,,STEM,1268,54969,1,1
2845,Jane,Jones,2006,,,Non-STEM,861,59229,1,0
2846,Alice,Smith,2008,2012,,STEM,1020,69167,0,1
2847,Jane,Johnson,2016,2020,,Non-STEM,959,79497,0,0
2848,Mike,Brown,2015,,2018,Non-STEM,942,85524,0,0
2849,Jane,Brown,2016,2020,,STEM,1111,34149,1,1
2850,John,Brown,2004,2008,,Non-STEM,1254,103462,0,0
2851,Mike,Brown,2023,2027,,STEM,729,55281,1,0
2852,Sara,Smith,2019,,2022,Non-STEM,1286,138728,0,1
2853,Jane,Johnson,2010,,2013,Non-STEM,1240,124605,0,0
2854,Tom,Johnson,2020,,2023,STEM,946,73839,0,0
2855,Sara,Jones,2020,,2022,STEM,833,106350,0,1
2856,Alice,Williams,2000,2004,,STEM,1291,40270,1,1
2857,Tom,Jones,2017,,2018,STEM,1357,92165,0,1
2858,Jane,Jones,2018,2022,,Non-STEM,1097,105783,0,1
2859,Tom,Williams,2002,,,STEM,997,122714,0,1
2860,Tom,Williams,2001,2005,,STEM,951,76433,0,0
2861,Jane,Williams,2008,,,STEM,1120,44650,1,0
2862,Sara,Brown,2009,2013,,Non-STEM,1119,94319,0,1
2863,Alice,Jones,2010,2014,,Non-STEM,1318,79215,0,0
2864,Mike,Miller,2012,2016,,Non-STEM,829,98177,0,1
2865,Tom,Johnson,2000,2004,,STEM,946,80113,0,1
2866,John,Brown,2002,2006,,STEM,1207,98338,0,1
2867,Sara,Brown,2022,,,STEM,1060,6004,1,1
2868,Mike,Brown,2000,2004,,STEM,955,6252,1,0
2869,Jane,Miller,2013,2017,,STEM,1148,29849,1,1
2870,Sara,Smith,2015,,2018,Non-STEM,697,93873,0,0
2871,Tom,Smith,2003,,2006,Non-STEM,1155,62175,0,0
2872,John,Miller,2021,,2023,Non-STEM,1146,105043,0,1
2873,Sara,Brown,2001,,2002,STEM,1229,111133,0,1
2874,Alice,Jones,2016,,,STEM,920,82919,0,0
2875,John,Brown,2019,,,STEM,1403,51845,1,0
2876,Mike,Jones,2013,,2015,STEM,1312,74723,0,0
2877,John,Brown,2017,,,Non-STEM,990,67258,0,0
2878,Mike,Williams,2008,,2011,Non-STEM,1126,132151,0,0
2879,Mike,Smith,2020,,,Non-STEM,1073,20783,1,0
2880,John,Jones,2002,2006,,STEM,1005,50080,1,0
2881,John,Johnson,2011,2015,,STEM,1198,81871,0,1
2882,Jane,Williams,2019,2023,,STEM,1124,35069,1,0
2883,Sara,Williams,2001,2005,,Non-STEM,678,72890,0,1
2884,John,Smith,2013,,,Non-STEM,689,65892,0,0
2885,Mike,Jones,2004,,2007,STEM,1357,106097,0,0
2886,John,Brown,2008,,2011,Non-STEM,1054,80923,0,0
2887,Alice,Williams,2021,2025,,STEM,1039,74034,0,0
2888,Mike,Brown,2012,2016,,STEM,800,112008,0,1
2889,Tom,Johnson,2014,2018,,STEM,945,72510,0,1
2890,Sara,Miller,2023,,2025,Non-STEM,899,46111,1,1
2891,Mike,Johnson,2010,2014,,Non-STEM,813,81664,0,1
2892,Mike,Brown,2014,,2015,Non-STEM,614,60412,0,0
2893,Jane,Smith,2019,,,STEM,707,56884,1,0
2894,Sara,Smith,2012,2016,,Non-STEM,1208,57243,1,1
2895,Alice,Brown,2020,,2021,Non-STEM,882,51865,1,0
2896,Sara,Miller,2007,2011,,STEM,969,49358,1,1
2897,Jane,Williams,2005,,2008,STEM,1018,32122,1,1
2898,Jane,Johnson,2022,,,STEM,899,149016,0,1
2899,Alice,Miller,2015,,2016,Non-STEM,883,35603,1,0
2900,Sara,Williams,2009,,,Non-STEM,914,50029,1,1
2901,Sara,Williams,2017,2021,,Non-STEM,756,66317,0,0
2902,John,Smith,2014,,2017,STEM,1178,54294,1,1
2903,Mike,Smith,2014,,,STEM,1073,155897,0,0
2904,Mike,Miller,2022,,2023,Non-STEM,1017,85192,0,1
2905,Jane,Williams,2021,,,STEM,729,119146,0,1
2906,Alice,Miller,2012,,,Non-STEM,987,107368,0,1
2907,John,Johnson,2020,,,STEM,870,91134,0,1
2908,John,Jones,2019,2023,,Non-STEM,1166,83714,0,1
2909,Sara,Jones,2010,2014,,STEM,766,164743,0,0
2910,John,Jones,2012,,,STEM,783,113158,0,1
2911,Tom,Miller,2005,,2006,STEM,1068,42648,1,1
2912,Jane,Miller,2007,2011,,Non-STEM,1314,80826,0,1
2913,John,Brown,2017,2021,,STEM,1022,119318,0,0
2914,Alice,Johnson,2022,,,Non-STEM,693,60605,0,0
2915,Tom,Smith,2003,2007,,Non-STEM,677,67329,0,1
2916,Mike,Brown,2021,,,Non-STEM,952,64373,0,0
2917,Jane,Smith,2010,,,Non-STEM,1065,68748,0,0
2918,Tom,Smith,2008,,2010,STEM,697,28127,1,1
2919,Jane,Johnson,2001,2005,,Non-STEM,1059,74340,0,1
2920,John,Johnson,2002,,,STEM,1560,58025,1,1
2921,Sara,Johnson,2018,2022,,STEM,1008,131365,0,1
2922,Sara,Brown,2019,2023,,STEM,1491,86943,0,1
2923,Mike,Smith,2015,2019,,Non-STEM,924,100262,0,0
2924,Mike,Miller,2001,,2003,STEM,767,102555,0,1
2925,Sara,Johnson,2004,,2005,Non-STEM,1001,25269,1,0
2926,Sara,Jones,2015,2019,,Non-STEM,1378,29570,1,1
2927,Sara,Brown,2020,2024,,STEM,954,80804,0,1
2928,Tom,Williams,2000,,,STEM,1270,88127,0,0
2929,Sara,Brown,2018,,,STEM,1454,63697,0,0
2930,John,Smith,2019,,2020,Non-STEM,929,138457,0,1
2931,Sara,Miller,2017,,,Non-STEM,985,52461,1,1
2932,John,Smith,2005,,2006,STEM,954,54797,1,0
2933,Tom,Smith,2008,,2010,STEM,959,66996,0,1
2934,Tom,Williams,2022,2026,,Non-STEM,980,153026,0,1
2935,Sara,Jones,2014,2018,,Non-STEM,835,59120,1,0
2936,Alice,Smith,2009,,2012,STEM,957,25654,1,1
2937,Alice,Brown,2018,,2021,Non-STEM,954,68826,0,1
2938,Mike,Jones,2015,2019,,Non-STEM,885,101764,0,1
2939,John,Johnson,2018,2022,,STEM,1310,105768,0,0
2940,Tom,Jones,2010,2014,,STEM,1242,96937,0,0
2941,John,Williams,2019,,2020,STEM,1233,46894,1,0
2942,Mike,Williams,2000,,2001,STEM,982,63941,0,0
2943,Tom,Johnson,2010,,2013,STEM,1032,44164,1,1
2944,Alice,Williams,2020,,2021,STEM,934,77961,0,1
2945,Sara,Brown,2008,,,STEM,1319,116697,0,0
2946,Sara,Brown,2018,,,Non-STEM,909,46748,1,0
2947,Tom,Jones,2021,,2022,STEM,840,64269,0,0
2948,Tom,Johnson,2013,2017,,Non-STEM,1119,119935,0,0
2949,Tom,Brown,2002,,,STEM,927,54996,1,1
2950,Jane,Williams,2000,2004,,Non-STEM,1066,83059,0,1
2951,Jane,Brown,2000,,2002,Non-STEM,1277,50746,1,0
2952,John,Smith,2003,2007,,Non-STEM,1021,38881,1,0
2953,John,Smith,2013,,,Non-STEM,662,39283,1,0
2954,Alice,Smith,2007,,,Non-STEM,876,61752,0,1
2955,Alice,Brown,2010,,2012,STEM,944,72980,0,1
2956,Jane,Miller,2009,,2011,Non-STEM,879,88358,0,1
2957,Jane,Brown,2023,,,STEM,1050,84635,0,1
2958,Jane,Smith,2007,,2010,Non-STEM,1246,60629,0,0
2959,Sara,Miller,2013,,,Non-STEM,702,48055,1,0
2960,Mike,Miller,2012,,,STEM,1187,138922,0,1
2961,Tom,Johnson,2010,2014,,STEM,1023,47082,1,1
2962,Sara,Miller,2017,,,Non-STEM,930,91237,0,0
2963,Sara,Jones,2015,2019,,STEM,995,70977,0,1
2964,Alice,Miller,2015,,2017,STEM,976,51725,1,0
2965,Sara,Miller,2005,,2006,STEM,1169,126225,0,1
2966,John,Johnson,2015,,2017,Non-STEM,1216,136424,0,1
2967,Sara,Brown,2023,,2025,STEM,923,45796,1,1
2968,Alice,Johnson,2015,2019,,Non-STEM,1256,50449,1,0
2969,Tom,Jones,2017,,,STEM,833,72290,0,1
2970,John,Brown,2020,2024,,Non-STEM,1211,35460,1,1
2971,Alice,Johnson,2022,,2024,Non-STEM,987,100336,0,1
2972,Tom,Williams,2013,,2015,STEM,886,24902,1,0
2973,Alice,Johnson,2023,2027,,STEM,1105,83271,0,1
2974,Sara,Jones,2012,,,Non-STEM,926,44913,1,0
2975,John,Miller,2021,2025,,STEM,979,77648,0,1
2976,Mike,Williams,2008,2012,,STEM,950,65618,0,0
2977,Jane,Brown,2017,2021,,Non-STEM,1341,66655,0,1
2978,Sara,Jones,2007,,2008,Non-STEM,753,83866,0,1
2979,Alice,Brown,2017,,2020,Non-STEM,575,65511,0,1
2980,Tom,Miller,2004,,2006,Non-STEM,709,116643,0,1
2981,Mike,Brown,2012,,,Non-STEM,628,45936,1,1
2982,John,Johnson,2005,,2006,STEM,749,40453,1,1
2983,John,Miller,2011,2015,,STEM,1307,53664,1,1
2984,John,Johnson,2006,2010,,STEM,822,6633,1,1
2985,Tom,Brown,2006,2010,,Non-STEM,899,58062,1,0
2986,Jane,Johnson,2001,,2003,Non-STEM,988,54380,1,1
2987,Mike,Jones,2022,,,Non-STEM,1141,110750,0,0
2988,Alice,Johnson,2012,,,Non-STEM,707,45427,1,1
2989,Jane,Miller,2020,2024,,Non-STEM,1295,84921,0,1
2990,Sara,Williams,2013,,,STEM,1126,101118,0,1
2991,John,Williams,2016,,,STEM,1334,108183,0,0
2992,John,Miller,2006,2010,,STEM,1369,62145,0,1
2993,Sara,Johnson,2023,2027,,Non-STEM,1426,77733,0,0
2994,Mike,Smith,2011,,,Non-STEM,885,52783,1,0
2995,Sara,Miller,2002,,,STEM,977,102368,0,1
2996,Jane,Williams,2016,2020,,STEM,892,69147,0,1
2997,Jane,Miller,2010,,,Non-STEM,548,80440,0,0
2998,Jane,Williams,2020,,,STEM,1045,105933,0,0
2999,Sara,Jones,2010,,,Non-STEM,692,76129,0,1
3000,Jane,Smith,2010,,,Non-STEM,728,31534,1,0
3001,Tom,Smith,2007,,,Non-STEM,1092,57055,1,1
3002,Jane,Brown,2019,,,Non-STEM,1021,149499,0,0
3003,Alice,Johnson,2021,2025,,Non-STEM,1094,24423,1,1
3004,Tom,Smith,2006,2010,,STEM,825,24981,1,0
3005,Mike,Brown,2021,2025,,Non-STEM,1310,90575,0,1
3006,Mike,Brown,2009,2013,,Non-STEM,400,93527,0,1
3007,Tom,Williams,2002,,2004,STEM,892,19583,1,1
3008,Alice,Miller,2013,,2014,Non-STEM,1034,121654,0,0
3009,Sara,Williams,2006,,2009,STEM,1037,94876,0,1
3010,Mike,Johnson,2008,,,STEM,1088,61370,0,0
3011,Sara,Brown,2009,2013,,STEM,826,76986,0,1
3012,Alice,Brown,2009,,2011,Non-STEM,1056,97294,0,0
3013,Jane,Johnson,2003,,2005,Non-STEM,1254,86532,0,1
3014,Alice,Brown,2002,,,Non-STEM,909,113622,0,0
3015,Alice,Johnson,2018,,,Non-STEM,1216,106646,0,1
3016,Tom,Johnson,2005,2009,,Non-STEM,1195,114475,0,1
3017,John,Williams,2022,,2024,Non-STEM,924,92436,0,1
3018,Mike,Miller,2017,,,Non-STEM,643,81866,0,1
3019,John,Williams,2019,,2020,Non-STEM,1021,86260,0,1
3020,Sara,Jones,2008,,2011,Non-STEM,603,101171,0,0
3021,Mike,Brown,2021,2025,,STEM,1181,126191,0,1
3022,Jane,Smith,2003,,2004,Non-STEM,1402,104627,0,1
3023,John,Miller,2009,2013,,STEM,1113,84206,0,1
3024,Jane,Miller,2004,,2005,STEM,1156,47619,1,0
3025,Alice,Miller,2010,,2013,Non-STEM,1571,63364,0,0
3026,Alice,Johnson,2007,2011,,Non-STEM,1002,134451,0,0
3027,Sara,Williams,2004,2008,,Non-STEM,904,125226,0,0
3028,John,Williams,2003,2007,,Non-STEM,1069,53477,1,1
3029,Alice,Johnson,2008,,,STEM,1154,107210,0,1
3030,Alice,Jones,2002,2006,,Non-STEM,754,73560,0,1
3031,Alice,Smith,2019,2023,,STEM,1181,100428,0,0
3032,Mike,Miller,2022,2026,,STEM,860,153175,0,1
3033,Mike,Williams,2019,,,STEM,1320,66370,0,1
3034,Tom,Brown,2017,2021,,STEM,1387,39566,1,1
3035,Mike,Smith,2016,,2017,Non-STEM,1018,58200,1,1
3036,Alice,Smith,2023,2027,,Non-STEM,541,35604,1,1
3037,John,Miller,2011,,2012,STEM,892,17984,1,0
3038,Mike,Smith,2022,,2024,STEM,1054,54956,1,1
3039,Jane,Williams,2000,,2003,STEM,784,92941,0,1
3040,John,Smith,2007,,2010,Non-STEM,1127,95118,0,1
3041,Tom,Johnson,2003,2007,,STEM,1007,133213,0,1
3042,Mike,Smith,2001,,2002,STEM,1053,77802,0,1
3043,Alice,Jones,2004,2008,,Non-STEM,827,115626,0,1
3044,Tom,Smith,2012,,,Non-STEM,1246,37753,1,1
3045,Jane,Brown,2013,,2016,STEM,953,67174,0,0
3046,John,Jones,2018,,2019,Non-STEM,754,117198,0,0
3047,Mike,Williams,2017,,2019,Non-STEM,1229,79767,0,1
3048,Sara,Williams,2005,2009,,STEM,911,85475,0,1
3049,Sara,Jones,2011,2015,,Non-STEM,1174,27909,1,1
3050,Jane,Miller,2014,2018,,Non-STEM,1321,40775,1,1
3051,Alice,Williams,2023,,2025,Non-STEM,805,74010,0,0
3052,Tom,Jones,2007,2011,,Non-STEM,1259,96648,0,1
3053,Sara,Johnson,2000,,2002,STEM,958,90247,0,1
3054,Sara,Williams,2007,,2010,Non-STEM,970,70823,0,1
3055,Jane,Williams,2000,2004,,STEM,1063,71424,0,1
3056,Mike,Williams,2021,2025,,Non-STEM,1340,134278,0,0
3057,Alice,Miller,2000,,2002,Non-STEM,697,52661,1,1
3058,John,Miller,2011,,2014,STEM,864,135440,0,0
3059,Tom,Williams,2017,,,STEM,797,62068,0,1
3060,Alice,Johnson,2007,,2010,Non-STEM,1231,34114,1,1
3061,Jane,Smith,2014,,2016,STEM,994,53611,1,1
3062,Mike,Smith,2017,,,STEM,1047,64972,0,0
3063,Mike,Williams,2009,2013,,STEM,946,74915,0,0
3064,John,Jones,2016,,,STEM,1055,71496,0,0
3065,John,Williams,2000,,,STEM,961,128466,0,0
3066,Sara,Brown,2004,,2006,Non-STEM,990,50351,1,0
3067,Mike,Jones,2003,,2005,STEM,1096,82569,0,1
3068,Jane,Johnson,2011,2015,,STEM,1268,77344,0,0
3069,Sara,Johnson,2016,,2019,Non-STEM,1201,28502,1,1
3070,John,Miller,2018,2022,,Non-STEM,1012,109946,0,1
3071,Jane,Johnson,2018,2022,,Non-STEM,1222,18709,1,0
3072,Jane,Brown,2000,,,STEM,1117,60197,0,0
3073,Mike,Miller,2013,2017,,Non-STEM,1338,67952,0,0
3074,Mike,Smith,2021,2025,,STEM,642,100326,0,1
3075,Mike,Johnson,2006,2010,,Non-STEM,939,108978,0,1
3076,Jane,Miller,2011,2015,,Non-STEM,1202,93855,0,1
3077,John,Smith,2021,,2022,STEM,1227,95350,0,1
3078,Mike,Miller,2002,2006,,STEM,741,69621,0,1
3079,Mike,Williams,2018,2022,,Non-STEM,847,63597,0,1
3080,Alice,Brown,2000,,2001,STEM,1155,142723,0,0
3081,Mike,Johnson,2011,,2014,Non-STEM,999,49484,1,1
3082,Alice,Smith,2020,,,Non-STEM,1037,61611,0,1
3083,Tom,Smith,2011,,,STEM,1092,41075,1,0
3084,Alice,Johnson,2023,,,Non-STEM,987,93020,0,1
3085,John,Miller,2022,2026,,Non-STEM,1166,47963,1,1
3086,Alice,Brown,2004,2008,,Non-STEM,810,72628,0,0
3087,Alice,Smith,2020,,2023,STEM,1010,129735,0,1
3088,Mike,Miller,2021,,2024,STEM,1014,69228,0,0
3089,Jane,Brown,2016,2020,,STEM,1350,60500,0,0
3090,John,Johnson,2006,,,STEM,1091,116965,0,0
3091,Tom,Williams,2012,2016,,STEM,1245,134825,0,0
3092,Jane,Smith,2011,,2012,Non-STEM,875,132904,0,1
3093,Sara,Jones,2023,,2024,STEM,1158,113239,0,0
3094,Alice,Miller,2021,,2022,Non-STEM,1107,107638,0,1
3095,Jane,Jones,2013,2017,,STEM,1122,67809,0,1
3096,Mike,Jones,2009,,2012,Non-STEM,949,63762,0,1
3097,Tom,Miller,2014,2018,,Non-STEM,1313,101018,0,0
3098,Alice,Smith,2019,2023,,STEM,1323,20414,1,0
3099,John,Smith,2017,,,Non-STEM,824,61131,0,1
3100,Mike,Brown,2015,,,Non-STEM,991,78052,0,1
3101,Mike,Brown,2016,,2017,Non-STEM,977,94704,0,1
3102,Sara,Williams,2001,2005,,Non-STEM,1331,21120,1,1
3103,Jane,Brown,2010,,2011,STEM,1156,66875,0,0
3104,John,Jones,2002,,2005,STEM,796,97187,0,1
3105,Sara,Johnson,2010,2014,,STEM,1232,50118,1,0
3106,John,Williams,2010,,,Non-STEM,1163,115620,0,1
3107,Mike,Miller,2021,2025,,Non-STEM,1441,51393,1,0
3108,Tom,Williams,2016,2020,,STEM,1350,61374,0,1
3109,John,Johnson,2010,2014,,STEM,867,83195,0,1
3110,Sara,Jones,2022,,,STEM,879,11984,1,1
3111,Tom,Johnson,2006,,2008,STEM,996,59787,1,1
3112,Jane,Williams,2023,,2026,STEM,884,65416,0,1
3113,Jane,Johnson,2021,,,STEM,1272,60299,0,1
3114,Sara,Smith,2007,2011,,Non-STEM,917,74152,0,1
3115,Tom,Miller,2002,2006,,Non-STEM,982,82079,0,0
3116,Alice,Miller,2004,,2006,STEM,919,54102,1,1
3117,Mike,Smith,2009,,2010,Non-STEM,901,50113,1,1
3118,Jane,Williams,2008,2012,,Non-STEM,1056,77989,0,1
3119,Alice,Jones,2013,,,STEM,1012,49336,1,1
3120,Tom,Brown,2016,2020,,STEM,1010,73424,0,1
3121,John,Miller,2001,2005,,STEM,788,9635,1,0
3122,Sara,Smith,2013,,2014,STEM,1079,74138,0,1
3123,Alice,Miller,2013,2017,,Non-STEM,982,92770,0,1
3124,Sara,Williams,2010,2014,,Non-STEM,1242,98761,0,1
3125,John,Miller,2022,,2024,Non-STEM,1072,97937,0,1
3126,Jane,Smith,2006,,2008,STEM,1002,8300,1,0
3127,Tom,Smith,2008,,2011,Non-STEM,813,29907,1,1
3128,John,Brown,2005,,,STEM,1230,99292,0,1
3129,Tom,Williams,2017,,2019,Non-STEM,1298,55357,1,1
3130,Alice,Jones,2023,2027,,Non-STEM,1210,100417,0,1
3131,Mike,Johnson,2021,,,Non-STEM,985,107502,0,1
3132,Mike,Miller,2002,2006,,STEM,1004,145877,0,0
3133,Tom,Smith,2011,,2013,STEM,1083,17312,1,1
3134,John,Smith,2009,,2010,STEM,1202,25410,1,0
3135,Jane,Jones,2009,,,Non-STEM,1288,108931,0,0
3136,John,Brown,2015,,2016,Non-STEM,1010,5953,1,1
3137,Sara,Johnson,2006,,,Non-STEM,1153,85789,0,1
3138,Mike,Miller,2022,,,STEM,1287,93705,0,1
3139,Sara,Johnson,2007,,2009,Non-STEM,949,57347,1,1
3140,John,Johnson,2014,2018,,Non-STEM,852,77694,0,1
3141,Alice,Brown,2009,,2011,STEM,1320,53893,1,0
3142,Jane,Miller,2008,,2011,Non-STEM,1114,110674,0,1
3143,Jane,Miller,2016,,,Non-STEM,887,78646,0,0
3144,Jane,Jones,2023,,,STEM,1130,108265,0,0
3145,John,Johnson,2009,2013,,STEM,1230,94089,0,0
3146,Sara,Smith,2020,,2022,STEM,1236,54153,1,0
3147,Alice,Johnson,2011,,,STEM,1214,90524,0,1
3148,Mike,Smith,2014,2018,,STEM,1255,66444,0,0
3149,Tom,Jones,2009,,2011,STEM,998,72731,0,1
3150,Alice,Smith,2021,,,Non-STEM,1129,118358,0,0
3151,Sara,Smith,2019,2023,,Non-STEM,819,79563,0,1
3152,Alice,Brown,2023,,,Non-STEM,1234,86729,0,1
3153,Tom,Brown,2002,,,STEM,1155,57053,1,1
3154,John,Johnson,2022,2026,,STEM,1036,111519,0,1
3155,John,Williams,2011,,2012,STEM,1193,126175,0,1
3156,John,Miller,2008,,,STEM,1136,45845,1,1
3157,John,Williams,2013,2017,,Non-STEM,1315,97718,0,1
3158,Jane,Miller,2008,2012,,STEM,1288,100410,0,1
3159,Tom,Brown,2013,,,Non-STEM,1290,33968,1,0
3160,Tom,Jones,2004,,,Non-STEM,1097,48676,1,0
3161,Alice,Brown,2022,2026,,Non-STEM,1105,49153,1,0
3162,Mike,Brown,2017,,,STEM,1003,127026,0,0
3163,Tom,Miller,2021,,2022,Non-STEM,1119,116791,0,1
3164,Sara,Smith,2009,2013,,STEM,1222,106515,0,1
3165,Tom,Smith,2004,2008,,Non-STEM,1268,85634,0,0
3166,Mike,Williams,2019,,,STEM,1015,66997,0,0
3167,Sara,Miller,2012,2016,,STEM,1160,88393,0,1
3168,Alice,Brown,2008,,2010,STEM,1019,117290,0,0
3169,Alice,Jones,2017,,2018,STEM,1311,70254,0,0
3170,Alice,Williams,2005,2009,,STEM,1368,98207,0,0
3171,Jane,Smith,2007,,,Non-STEM,1047,58400,1,0
3172,Mike,Jones,2002,,2004,Non-STEM,1088,57774,1,1
3173,Sara,Smith,2001,2005,,Non-STEM,949,92028,0,0
3174,Tom,Miller,2014,,,Non-STEM,788,53309,1,1
3175,John,Brown,2001,,,Non-STEM,963,85730,0,0
3176,Tom,Brown,2014,2018,,Non-STEM,1027,133529,0,0
3177,Jane,Miller,2004,,2005,Non-STEM,793,64496,0,0
3178,John,Johnson,2016,,,STEM,1014,105141,0,0
3179,Jane,Brown,2013,2017,,Non-STEM,1130,59201,1,1
3180,Mike,Williams,2004,2008,,STEM,1055,33745,1,1
3181,Alice,Miller,2016,2020,,Non-STEM,1147,55953,1,0
3182,Tom,Johnson,2003,2007,,STEM,1064,77350,0,1
3183,Sara,Miller,2010,2014,,Non-STEM,1226,83791,0,1
3184,Jane,Johnson,2010,,2012,STEM,1224,86531,0,0
3185,Mike,Johnson,2000,,,Non-STEM,725,57096,1,1
3186,Alice,Johnson,2018,,,Non-STEM,803,58690,1,0
3187,Tom,Williams,2022,,,STEM,983,80987,0,1
3188,Alice,Smith,2012,2016,,STEM,1242,58651,1,0
3189,Sara,Miller,2012,2016,,Non-STEM,1189,39144,1,0
3190,Jane,Johnson,2001,,2002,STEM,1366,76439,0,1
3191,Tom,Jones,2018,,,STEM,1000,95310,0,0
3192,Jane,Williams,2008,,2011,STEM,880,89576,0,1
